date,maturity,gamma0,gamma1,gamma2
2000-01-11,1m,0.20689029463215525,-0.03362633356086799,0.004229686082636381
2000-01-11,2m,0.2089085174170573,-0.04196807750832927,0.0016597868622796196
2000-01-11,3m,0.21136276648255145,-0.04408516668502437,0.001049255985296634
2000-01-11,4m,0.21388309552630902,-0.04529972210766882,0.0006898669262251861
2000-01-11,6m,0.21699684979459857,-0.04795097749288791,0.0004266172226924259
2000-01-12,12m,0.2211491308128407,-0.05979718399688288,-0.0022980774935298432
2000-01-12,1m,0.21410697751554247,-0.041388137172177646,0.0023034142968326892
2000-01-12,2m,0.21453758786064475,-0.047271303364036954,0.0003543843541362927
2000-01-12,3m,0.21651389697545556,-0.04783054534074289,0.00027289301383852924
2000-01-12,4m,0.21844487754971093,-0.04819477787369085,0.00020223222626630642
2000-01-12,6m,0.22105699609163465,-0.05042675888771448,9.075352373948658e-05
2000-01-13,12m,0.2169528205269746,-0.057930777516645805,-0.0017807293181490158
2000-01-13,1m,0.2021434738772179,-0.04179844944963453,0.0018431805913856274
2000-01-13,2m,0.20575026155985965,-0.04365065129645662,0.0010722540696079682
2000-01-13,3m,0.209611326711146,-0.04468549202013068,0.0007545832194194504
2000-01-13,4m,0.21353276992701342,-0.04556403799561741,0.00044824058597723107
2000-01-13,6m,0.21901377145959908,-0.04854270822043308,-0.00010892339155612032
2000-01-14,12m,0.2123368496988595,-0.05095931951768669,-0.001222698856127287
2000-01-14,1m,0.18122414883941163,-0.027162036154345207,0.004342411148446131
2000-01-14,2m,0.192667946212836,-0.035680349746769764,0.0017278072941909377
2000-01-14,3m,0.19782468615588955,-0.037121881097040614,0.0012738062080022144
2000-01-14,4m,0.2026588124990248,-0.03763291035752069,0.00104426662921184
2000-01-14,6m,0.20881197919079697,-0.04049074013263128,0.0006394059743819419
2000-01-18,12m,0.21693035342198438,-0.05448734019962158,-0.0012720384164834763
2000-01-18,2m,0.20272551807776476,-0.03919371994866222,0.0016487341385554163
2000-01-18,3m,0.2065692357405025,-0.03950983781380422,0.0014548813095528925
2000-01-18,4m,0.21041295340324018,-0.039825955678946215,0.001261028480550369
2000-01-18,6m,0.21432533892788047,-0.043322051509279993,0.0010643573429411181
2000-01-19,12m,0.21743250359840013,-0.05434257780823826,-0.0013758281606119868
2000-01-19,1m,0.19872438792520142,-0.0314869563189921,0.0036794221652310406
2000-01-19,2m,0.20040870549786713,-0.03886927175915769,0.002042516795031151
2000-01-19,3m,0.20542340782857849,-0.03923967088423066,0.0017731056203892839
2000-01-19,4m,0.21043811015928982,-0.03961007000930361,0.001503694445747416
2000-01-19,6m,0.2147760561578721,-0.04312791558698442,0.0012780562379616305
2000-01-20,12m,0.21894596181904227,-0.05611363199608248,-0.0017762361070187672
2000-01-20,1m,0.20194506883167196,-0.04028407686051359,0.0010934402389576835
2000-01-20,2m,0.20553263016037013,-0.04051587907397988,0.0017486474596483954
2000-01-20,3m,0.20924644890138602,-0.04139061432856267,0.0013673226288478673
2000-01-20,4m,0.21296026764240195,-0.042265349583145456,0.000985997798047339
2000-01-20,6m,0.2166932717503624,-0.04589958972129081,0.0007283213023432757
2000-01-21,12m,0.2180216149422687,-0.053049829571556135,-0.0015233158182587027
2000-01-21,1m,0.1910528263717593,-0.034510452762312176,0.002728687856081584
2000-01-21,2m,0.1964087973503529,-0.03946115453049642,0.0016136380996974865
2000-01-21,3m,0.20149060551924672,-0.04003408685802398,0.0013225102194402442
2000-01-21,4m,0.20657241368814053,-0.04060701918555155,0.0010313823391830024
2000-01-21,6m,0.21212322104877923,-0.04377847376166062,0.0007600516816785324
2000-01-24,12m,0.22450478303969026,-0.05941024277391736,-0.001628579271217991
2000-01-24,1m,0.22082453114333667,-0.0474464676411034,0.0005110566534419201
2000-01-24,2m,0.2133310045074816,-0.049720650036266856,0.0027762201871827097
2000-01-24,3m,0.21275831432894976,-0.056556760305787705,0.007935906448629052
2000-01-24,4m,0.21609862049094442,-0.05309334600559133,0.0037716786649836477
2000-01-24,6m,0.22167083383238215,-0.05130206406320799,0.0004845821963608115
2000-01-25,12m,0.22207033805806486,-0.058386274809272776,-0.0017450416941318537
2000-01-25,1m,0.2111651147921556,-0.042690394220127006,0.0018131545344835815
2000-01-25,2m,0.20878007310143304,-0.04567626115294936,0.001989161179617627
2000-01-25,3m,0.21041617716219552,-0.05341366326962363,0.002107837576883137
2000-01-25,4m,0.21470393977742663,-0.05169072000049914,0.0006672548745252711
2000-01-25,6m,0.2195666464267633,-0.05042920275503596,0.0004701501169145884
2000-01-26,12m,0.22453269387816918,-0.05926666302868787,-0.002396738327378612
2000-01-26,1m,0.21157276758936,-0.03834207784442815,0.002130033954217665
2000-01-26,2m,0.2112473550946878,-0.043597298636701906,0.0018584728369460523
2000-01-26,3m,0.21050174453057433,-0.05063173371102898,0.0016510692861068726
2000-01-26,4m,0.21590659029075288,-0.04991348495100112,0.00044091157081594594
2000-01-26,6m,0.22079355967176956,-0.04977409668995566,0.0003159518841368045
2000-01-27,12m,0.22717743937270712,-0.05965652951694078,-0.0021040563372520366
2000-01-27,1m,0.2138455073137186,-0.040137449915779916,0.0024336170675428987
2000-01-27,2m,0.21281237275983597,-0.04678591744127195,0.0016110603718708179
2000-01-27,3m,0.21348438566204142,-0.05075091887377731,0.001732922103317737
2000-01-27,4m,0.2185806255840878,-0.05108777915261162,0.00030642305816326896
2000-01-27,6m,0.22324060541441354,-0.053169820924663214,-0.0005751355231844277
2000-01-28,12m,0.23639947200104944,-0.06672432143197979,-0.0025519566799513914
2000-01-28,1m,0.24280063692022563,-0.0440404239086193,0.0035058471246855005
2000-01-28,2m,0.23245713357664402,-0.054694076283966,0.0005753726437844745
2000-01-28,3m,0.22943949183055834,-0.05895530196598683,0.0009068936742594409
2000-01-28,4m,0.2314696514576196,-0.059830739196770844,-0.0009103849171353622
2000-01-28,6m,0.2329134358118511,-0.061633514701644077,-0.0013305649917187135
2000-01-31,12m,0.22907975013765275,-0.0649870016246828,-0.002275618956024036
2000-01-31,1m,0.22901198842190537,-0.044189115525903266,0.0013764754961108458
2000-01-31,2m,0.22057461742183,-0.05180389092086776,0.0028676905448038496
2000-01-31,3m,0.2212057611169158,-0.056175874472187165,0.0035936466070990635
2000-01-31,4m,0.22559085431157158,-0.05713258835286346,8.30586619420513e-05
2000-01-31,6m,0.22865707823145232,-0.057101245537891504,0.0004257534472372295
2000-02-01,12m,0.22303003915935765,-0.06022377342870286,-0.0017618761513790264
2000-02-01,1m,0.21263587235065534,-0.04007865307425181,0.0026494930957151807
2000-02-01,2m,0.20897707741916993,-0.04800682364607428,0.0020026642935723265
2000-02-01,3m,0.21343607069622667,-0.053225815234093476,0.0012659722300329603
2000-02-01,4m,0.21903678100408763,-0.054004640417219155,-0.0008845846944124509
2000-02-01,6m,0.22262976310633376,-0.05311986249548632,4.259601041787468e-06
2000-02-02,12m,0.22167194572714274,-0.06125609231643524,-0.0026011035528348036
2000-02-02,1m,0.21150806356224217,-0.0413588174444611,0.0022470267778401075
2000-02-02,2m,0.20724562296591265,-0.04889092769391262,0.0017455707213400733
2000-02-02,3m,0.20979562786332323,-0.05206092489326636,0.0019820258287495743
2000-02-02,4m,0.21667499782696614,-0.053651218119505205,-0.0007402591794439499
2000-02-02,6m,0.2215975225563674,-0.055090164269232626,-0.001837675526233742
2000-02-03,12m,0.21927015252405846,-0.05691373520069387,-0.002318762341051839
2000-02-03,1m,0.19691307835858948,-0.031698343825714,0.0038115450822851053
2000-02-03,2m,0.19892927156996593,-0.04047652282227622,0.0020800962974865983
2000-02-03,3m,0.20133958727240744,-0.044452024522596084,0.0016281739623096353
2000-02-03,4m,0.2049917747082939,-0.04373388495141205,0.0011814745833615516
2000-02-03,6m,0.2108654799249569,-0.04751434752416866,0.0003024459425458149
2000-02-04,12m,0.21613755717825672,-0.05744697822319675,-0.0021714534069393297
2000-02-04,1m,0.197082407746986,-0.03901514017206305,0.0023136299526963873
2000-02-04,2m,0.19787695486845358,-0.04525169675205952,0.0009753744248732642
2000-02-04,3m,0.20090692552794548,-0.050780882326624754,-0.00019752198178092352
2000-02-04,4m,0.20645329762062783,-0.05135290945928788,-0.0013255196970544405
2000-02-04,6m,0.21114332073907838,-0.05234833553891212,-0.0014789320339672059
2000-02-07,12m,0.21762905365012572,-0.06187926619920153,-0.0025074391485007423
2000-02-07,1m,0.20897584992557577,-0.04438480779442824,0.0017488335724335665
2000-02-07,2m,0.20482599486559838,-0.05056260136117473,0.0003289014493372398
2000-02-07,3m,0.20701086700919347,-0.05398141747102882,-0.000752774182664501
2000-02-07,4m,0.2102030418969717,-0.05507042205486229,-0.0015206912823213182
2000-02-07,6m,0.21358793630150402,-0.05680861810830538,-0.0016257564313764653
2000-02-08,12m,0.21502366236359038,-0.0569307973295496,-0.0020448677771296294
2000-02-08,1m,0.19549210919637217,-0.04211765637975038,0.0012293171474409548
2000-02-08,2m,0.19611621258938233,-0.04709031082088134,0.0003856422560991893
2000-02-08,3m,0.20024442620948352,-0.04848189191632558,0.00014173572364524058
2000-02-08,4m,0.2059237262070765,-0.04817827700473616,-0.0004700474987529014
2000-02-08,6m,0.21030335112085255,-0.05079180426664171,-0.0009028814339172071
2000-02-09,12m,0.22070510443016975,-0.05868556237759212,-0.0017972032858897076
2000-02-09,1m,0.21214365806114674,-0.041655364114105725,0.001294007868973566
2000-02-09,2m,0.20826929402963887,-0.04831116183040146,0.0008707409549045025
2000-02-09,3m,0.21052572602366965,-0.051157333884267076,0.0003188444457401274
2000-02-09,4m,0.21332400268213741,-0.051953541397090255,-0.0007299939079473086
2000-02-09,6m,0.2163237729219153,-0.05430465806256515,-0.0009455581637819651
2000-02-10,12m,0.22121829949220592,-0.06120560770744573,-0.0025711746724648775
2000-02-10,1m,0.21500494542487603,-0.04721657235984562,0.0001047115164705054
2000-02-10,2m,0.2103971772191155,-0.052075635051529894,5.878762948532094e-05
2000-02-10,3m,0.21275645129524956,-0.0541267568481425,-0.00041438081362880794
2000-02-10,4m,0.21575979573915555,-0.0545339870798214,-0.001329565122296901
2000-02-10,6m,0.21900277430014287,-0.056812651657716304,-0.0016892665313690157
2000-02-11,12m,0.22814435378573722,-0.060029738333277405,-0.0018800149296874448
2000-02-11,1m,0.22662212887790412,-0.03584089449355382,0.002897146995742314
2000-02-11,2m,0.21868484421805628,-0.04721207545925511,0.0018634492077557205
2000-02-11,3m,0.21931824537037686,-0.05115048266589223,0.000900594926351042
2000-02-11,4m,0.2231023349913891,-0.05231128753881945,-0.0006659066685742979
2000-02-11,6m,0.22415144912623997,-0.054487781555496856,-0.00047749547949825835
2000-02-14,12m,0.22806650580740123,-0.06214996466232725,-0.0021091012976143923
2000-02-14,2m,0.21735546617268167,-0.04700131003969914,0.0029458652878580553
2000-02-14,3m,0.21957113165040032,-0.050718260183632194,0.001371538238147931
2000-02-14,4m,0.2242144466533842,-0.05220355937454383,-0.0006901486559386459
2000-02-14,6m,0.22542054608368356,-0.05344125294342119,-0.00040102453443351013
2000-02-15,12m,0.22588073545134413,-0.0590461805383826,-0.0019501793040300095
2000-02-15,2m,0.21314007351144443,-0.04307493034832974,0.002836114660677489
2000-02-15,3m,0.21678273231330453,-0.04604629358707173,0.0015969283707580788
2000-02-15,4m,0.22101198651883386,-0.04770877356807573,-6.98309557812347e-06
2000-02-15,6m,0.22341392990691228,-0.05085376952182025,-0.00032441927846507
2000-02-16,12m,0.22792606403524152,-0.060460395722083934,-0.00195344347671211
2000-02-16,1m,0.21710586660812328,-0.035928204952198436,0.002756161928132151
2000-02-16,2m,0.2158968667140946,-0.047015181421779795,0.002594169226977776
2000-02-16,3m,0.21884572924240855,-0.04874926010791795,0.0014053327532434102
2000-02-16,4m,0.222626164255191,-0.04861275923736746,1.1127524993046435e-05
2000-02-16,6m,0.22611842803778248,-0.05341689145074374,-0.0008724372181813048
2000-02-17,12m,0.22546532969590474,-0.06206093893984692,-0.002190309997705256
2000-02-17,1m,0.21413883135020761,-0.0394954806348401,0.0027372886605328654
2000-02-17,2m,0.21702360071179547,-0.052470979297889415,0.0010319355275565975
2000-02-17,3m,0.22046267375833103,-0.052843118122610847,0.0001446688059752189
2000-02-17,4m,0.22398702429485856,-0.05127627851066644,-0.0006167384676992538
2000-02-17,6m,0.22572580298438416,-0.055971177345580714,-0.0008678819834519821
2000-02-18,12m,0.23331405111158032,-0.06265631440819056,-0.0012120568881482672
2000-02-18,1m,0.23815368473043147,-0.030958438422319462,0.005901585000201909
2000-02-18,2m,0.22667283772739436,-0.045785596702933966,0.007490618733489861
2000-02-18,3m,0.2283771555566958,-0.0481935658355976,0.004178567375279389
2000-02-18,4m,0.23146533751927154,-0.04928163689685212,0.0004464041011418577
2000-02-18,6m,0.23293475892148285,-0.054938465386649954,0.00020035701875390917
2000-02-22,12m,0.23332614522740394,-0.06697357301968102,-0.002807688499298614
2000-02-22,1m,0.23800133492946873,-0.04622428246779792,0.0037567774890693113
2000-02-22,2m,0.22968852117341076,-0.05282504976468713,0.006492299925012979
2000-02-22,3m,0.23219574672904963,-0.053703659280067345,0.002641352300939285
2000-02-22,4m,0.23410475772957157,-0.05482087031767731,-0.0005312442094798322
2000-02-22,6m,0.23194063417944677,-0.059441307615194776,-9.292609377227677e-05
2000-02-23,12m,0.2284918988363504,-0.05788709319925879,-0.002103663584373626
2000-02-23,1m,0.2218359349876139,-0.032845330658476356,0.004842748539185759
2000-02-23,2m,0.21525676309988967,-0.04068678841857536,0.005888413156294815
2000-02-23,3m,0.22086179855661653,-0.0513264130971927,0.002581447125334994
2000-02-23,4m,0.22505574601371042,-0.045397510213498755,0.0007394666763521587
2000-02-23,6m,0.22574467351792954,-0.04971522763278415,0.0009200329228969753
2000-02-24,12m,0.23111518222142835,-0.05969331898472414,-0.0022494262480142863
2000-02-24,1m,0.2221410782264906,-0.03584135004046947,0.004828556431384715
2000-02-24,2m,0.21704169320973368,-0.04335728947916168,0.006092074388409364
2000-02-24,3m,0.2236512580900531,-0.0523705664844715,0.0010311899010984908
2000-02-24,4m,0.22926770638585622,-0.047622087841639835,0.00017003116566645198
2000-02-24,6m,0.22811067886351394,-0.05141443122783858,0.0011669150650031829
2000-02-25,12m,0.23418539048202325,-0.05927494864878899,-0.0015189500595832964
2000-02-25,1m,0.2337068544352096,-0.030947107479558995,0.005832356362893522
2000-02-25,2m,0.22576364685910996,-0.044892262590083234,0.00481460289878404
2000-02-25,3m,0.22948289163451702,-0.05043728554026856,0.002068331446489483
2000-02-25,4m,0.23482798415821232,-0.04723834633827928,0.00034210019459345075
2000-02-25,6m,0.23331279617693246,-0.05184940171427785,0.0004905450758371259
2000-02-28,12m,0.235551863821822,-0.061588563815929684,-0.002143259082207415
2000-02-28,1m,0.22961142153852565,-0.0351996861920665,0.005650064831537661
2000-02-28,2m,0.22276974485889595,-0.04732771289383171,0.004456249811399814
2000-02-28,3m,0.2269744315654479,-0.05074863324519921,0.0003977169310653112
2000-02-28,4m,0.2314635896570756,-0.0505223185702504,-0.0002507369517865978
2000-02-28,6m,0.2309843197767416,-0.0537856603971552,0.00040802838055807524
2000-02-29,12m,0.23048559689638784,-0.05655976688495916,-0.0019078321487540344
2000-02-29,1m,0.21600315973538364,-0.028791167583655224,0.005918506991944704
2000-02-29,2m,0.2128280377678665,-0.039264975842943486,0.004757106054416554
2000-02-29,3m,0.21872166105024227,-0.04394968373278284,0.002040436858271595
2000-02-29,4m,0.2236285716519858,-0.04478623682844065,0.0005514524292208554
2000-02-29,6m,0.22539657788342277,-0.04798786159894801,0.0005380561341654168
2000-03-01,12m,0.2267436374672525,-0.051237028834849076,-0.0016166286130316148
2000-03-01,1m,0.19787937616574988,-0.024694145682711194,0.006118422345858
2000-03-01,2m,0.20028296955768532,-0.034234385252018024,0.0049016609683339
2000-03-01,3m,0.21057050788360704,-0.039833600128065354,0.0016766047996726679
2000-03-01,4m,0.21433202452703162,-0.03979512147628609,0.0009487951868844848
2000-03-01,6m,0.21864184377024395,-0.04270202481527276,0.000915166190407097
2000-03-02,12m,0.22558721234067702,-0.05134332911871638,-0.0015160112393133027
2000-03-02,1m,0.19623783012868645,-0.026922259415578298,0.005122119199338814
2000-03-02,2m,0.2008973174864107,-0.0365159888959669,0.0029689393231626627
2000-03-02,3m,0.2084153587633268,-0.041210024135573356,0.0009212158221081053
2000-03-02,4m,0.21311679692945545,-0.040572072147108534,0.0005905495642721741
2000-03-02,6m,0.217800886836562,-0.04432150860958058,0.00016655289267580693
2000-03-03,12m,0.22057987983737742,-0.047121373260562996,-0.0014969104681844274
2000-03-03,1m,0.1782911591829789,-0.0251342115253157,0.004482023986579625
2000-03-03,2m,0.18832887250704414,-0.03364700635958681,0.002257464205168202
2000-03-03,3m,0.19803107836607026,-0.0392492447328993,-3.3248995529388896e-06
2000-03-03,4m,0.2038154618285816,-0.03602291477856072,0.0008972003669576469
2000-03-03,6m,0.21134422624880791,-0.038610749916545714,0.0009239496601720906
2000-03-06,12m,0.22597672218619502,-0.050893825645952365,-0.001755719609519492
2000-03-06,1m,0.198758861116844,-0.027385878542382155,0.004973533607843784
2000-03-06,2m,0.19940316979947087,-0.03593178497102513,0.0026151069354010065
2000-03-06,3m,0.20757385171795933,-0.03888625201191867,0.0011271157863340891
2000-03-06,4m,0.21205953818880108,-0.038569027349492066,0.0011206372055775839
2000-03-06,6m,0.21873560746440127,-0.04165202373901143,0.0008862008762158362
2000-03-07,12m,0.23663547567237248,-0.05904490594990227,-0.002846743564681552
2000-03-07,1m,0.2285557937834808,-0.03560994576926932,0.006465144491677821
2000-03-07,2m,0.22285201087309586,-0.04987046619270569,0.0020837033772810507
2000-03-07,3m,0.22678646816146658,-0.05101095446254619,-7.328318042536978e-05
2000-03-07,4m,0.22815788385934663,-0.05010523759297246,-1.9672430855417615e-05
2000-03-07,6m,0.22936896006491583,-0.05321530068446079,7.86438675733338e-05
2000-03-08,12m,0.2351182563970925,-0.057924629620206794,-0.0019043497461241194
2000-03-08,1m,0.22286402573883785,-0.03830360753377793,0.005564950463399148
2000-03-08,2m,0.2198450125954943,-0.04582541888228578,0.0022624663307032195
2000-03-08,3m,0.22278553094305664,-0.04580181831255535,0.0005667202957122705
2000-03-08,4m,0.22458097471959929,-0.04443839058030962,0.001258663622937362
2000-03-08,6m,0.2306384711202649,-0.04760512710368007,0.001378378849956974
2000-03-09,12m,0.2287357644999246,-0.05377737108997192,-0.0019007613223268685
2000-03-09,1m,0.20221843445357823,-0.026338688981291734,0.006210448111624293
2000-03-09,2m,0.2023248702255641,-0.03751547798045816,0.0027695012043923413
2000-03-09,3m,0.2105706312215832,-0.0383241762779543,0.0015944370956571142
2000-03-09,4m,0.21452942292600108,-0.03769409715072772,0.0018928787307457482
2000-03-09,6m,0.2200283403123769,-0.04120886134886536,0.0019942698117778857
2000-03-10,12m,0.2269194350532156,-0.04950158097704756,-0.0009632891578122342
2000-03-10,1m,0.19486401360066757,-0.02665035938554134,0.004381118497005624
2000-03-10,2m,0.19963047395843392,-0.03534691124194584,0.002383336252101107
2000-03-10,3m,0.20835320576629845,-0.03694858747701432,0.0016603501250227358
2000-03-10,4m,0.21239030882044413,-0.03776129137300052,0.0014745401869756822
2000-03-10,6m,0.2171244485497954,-0.040050748651571454,0.001961695209940388
2000-03-13,12m,0.2305432275705137,-0.05533291600760866,-0.0017547854282349794
2000-03-13,2m,0.2140496732527359,-0.04453924100508527,0.0004808879082007335
2000-03-13,3m,0.21751483011060693,-0.04249151945305515,0.0007699736424683305
2000-03-13,4m,0.21914917275166956,-0.042489646617384504,0.0012524885463634171
2000-03-13,6m,0.22152357283024302,-0.04489048859649445,0.0018832656367331034
2000-03-14,12m,0.23682895841208085,-0.05523126821936372,-0.0011895708194942318
2000-03-14,2m,0.22483220996286643,-0.04285217456030848,0.0010389644018318693
2000-03-14,3m,0.22592831906364624,-0.0435996539884138,0.0009741286185254705
2000-03-14,4m,0.22740709911734724,-0.0443529918157959,0.001353608346396107
2000-03-14,6m,0.23057542965739977,-0.046516163652505965,0.0020049621556569187
2000-03-15,12m,0.2321096309611266,-0.05167965763251102,-0.0009798320919572597
2000-03-15,2m,0.20900005415942605,-0.04188019775482472,0.0005099819303034796
2000-03-15,3m,0.21319013881317872,-0.039753968715372096,0.0012354902220828785
2000-03-15,4m,0.21676963610392788,-0.04031278632907983,0.0014513114382989942
2000-03-15,6m,0.22368842910473052,-0.042426838743200974,0.0016526014557718897
2000-03-16,12m,0.21627131886180861,-0.05321472417263101,-0.0020008338399941246
2000-03-16,2m,0.18886190130187902,-0.04214010662820736,-0.0008284764504175319
2000-03-16,3m,0.1949207382647339,-0.03381749923319049,0.002006004259487187
2000-03-16,4m,0.19985533294586807,-0.03433680717584915,0.0022512302167689976
2000-03-16,6m,0.20941364975098384,-0.03707486221584254,0.0022201368395778727
2000-03-17,12m,0.22202985366319397,-0.052320958434038764,-0.0015327797579474305
2000-03-17,2m,0.2009380559229264,-0.03689890845633012,0.001308486198178463
2000-03-17,3m,0.204555970482469,-0.033804049922433216,0.002518877469582132
2000-03-17,4m,0.20736188210346898,-0.03394274347829677,0.0030178392208182647
2000-03-17,6m,0.21288814645440782,-0.03455153080835851,0.003928391377573103
2000-03-20,12m,0.22405318495845727,-0.05440642342640316,-0.0019162880271119623
2000-03-20,2m,0.2047257595481528,-0.043933111675733244,0.0005962527754050304
2000-03-20,3m,0.21060625608896583,-0.036712449913998656,0.0022121917489201083
2000-03-20,4m,0.21241661255495953,-0.03958160638962352,0.0015980632266718818
2000-03-20,6m,0.21602766734146472,-0.045284275744466404,0.0003701584013814915
2000-03-21,12m,0.21959438737970777,-0.0544340392660496,-0.002603840603291968
2000-03-21,2m,0.1950369056161651,-0.04684779891288429,-0.001019890412813396
2000-03-21,3m,0.2037972616085356,-0.03162837427798135,0.002703301308768173
2000-03-21,4m,0.2062936618832446,-0.0361115610450521,0.0018640930031431577
2000-03-21,6m,0.21122102935304446,-0.04489497327054083,0.00019616346641029573
2000-03-22,12m,0.22291719239428232,-0.0549005392474081,-0.002865979184307257
2000-03-22,1m,0.19987903612772534,-0.03264193429724023,0.0030030237188596346
2000-03-22,2m,0.19918871491056378,-0.04550596678905689,-0.000714208538059857
2000-03-22,3m,0.21015291721205676,-0.032519399275499364,0.0019678997885740727
2000-03-22,4m,0.21251173209315644,-0.03589117803380603,0.0014605928435546544
2000-03-22,6m,0.2170641892905901,-0.04253381850425638,0.0004163520534695868
2000-03-23,12m,0.23108224307714437,-0.057025237106904464,-0.0035147322969685847
2000-03-23,1m,0.20478487112147375,-0.033993341514511714,0.0027535905928344974
2000-03-23,2m,0.21141899294031802,-0.046423964430199166,-0.000614919325353886
2000-03-23,3m,0.22127345131320678,-0.03078935975733656,0.002478750601782387
2000-03-23,4m,0.22219602168374955,-0.03567446303251545,0.0014477899823726438
2000-03-23,6m,0.22400478887452938,-0.04509810698231394,-0.0005657681641728725
2000-03-24,12m,0.2383222093529906,-0.05332209482618311,-0.0016662747750318162
2000-03-24,1m,0.20839381766355564,-0.018836732475340335,0.0063053582388270645
2000-03-24,2m,0.21920632633578585,-0.027680791908990077,0.004744072253747732
2000-03-24,3m,0.22605992418996604,-0.030473652933682538,0.002506152660779469
2000-03-24,4m,0.2267435203876388,-0.034697588568202944,0.001896732590850979
2000-03-24,6m,0.22845651521991292,-0.042726226935530284,0.0006773296206910737
2000-03-27,12m,0.23726453892230098,-0.07579673723237579,-0.01620745027671671
2000-03-27,1m,0.22949407377774125,-0.03817067104183282,0.0021482454922123425
2000-03-27,2m,0.23263975557182956,-0.04614190283862986,-0.00011591471502131836
2000-03-27,3m,0.23726248720509394,-0.041151639469510594,0.0005548565338982386
2000-03-27,4m,0.23714907104579724,-0.04370099101071141,0.00028412437643733233
2000-03-27,6m,0.23693116436100678,-0.048594441709792345,-0.000328119439321999
2000-03-28,12m,0.23441564506904908,-0.05693579852310653,0.00010893634539260104
2000-03-28,1m,0.2278250246011942,-0.02846483091627018,0.0046532033809885244
2000-03-28,2m,0.23202703467671015,-0.03428969499243425,0.0035703215230389247
2000-03-28,3m,0.2326472852646446,-0.034723211738515544,0.0027470659620247727
2000-03-28,4m,0.23223648019222543,-0.037985743447662965,0.002230468022341048
2000-03-28,6m,0.23198235032893563,-0.04418178611140524,0.0010763174316021876
2000-03-29,12m,0.23185044799304166,-0.054577984445474174,0.000507470837407232
2000-03-29,1m,0.2220455825151712,-0.029109561751568404,0.00414301584099734
2000-03-29,2m,0.22540708916497149,-0.0354615702442304,0.0024341622961925667
2000-03-29,3m,0.22589250669919936,-0.034451599980315724,0.002361483067594929
2000-03-29,4m,0.2265231216522228,-0.037711918542586514,0.0017766071399590135
2000-03-29,6m,0.22808745399576905,-0.04367026674983418,0.0005979536572336926
2000-03-30,12m,0.23325335982701148,-0.06384019067275833,-0.004373003870068202
